video_id,frame_timestamp,x1,y1,x2,y2,action_id,person_id
111_clip_008,0,0.035427,0.427795,0.121842,0.987568,6,6013
111_clip_008,0,0.035427,0.427795,0.121842,0.987568,43,6013
111_clip_008,0,0.035427,0.427795,0.121842,0.987568,46,6013
111_clip_008,0,0.529241,0.413646,0.638549,0.966602,29,6015
111_clip_008,0,0.529241,0.413646,0.638549,0.966602,39,6015
111_clip_008,0,0.529241,0.413646,0.638549,0.966602,50,6015
111_clip_008,0,0.524423,0.414811,0.634693,0.971779,5,6015
111_clip_008,0,0.592224,0.422337,0.686858,0.979180,16,6014
11_clip_000,0,0.262708,0.825088,0.335152,0.998448,5,4413
11_clip_000,0,0.262708,0.825088,0.335152,0.998448,17,4413
11_clip_000,0,0.262708,0.825088,0.335152,0.998448,24,4413
11_clip_000,0,0.147760,0.867190,0.227559,0.999512,6,4414
11_clip_000,0,0.147760,0.867190,0.227559,0.999512,24,4414
11_clip_000,0,0.147760,0.867190,0.227559,0.999512,46,4414
11_clip_000,0,0.261061,0.847696,0.323536,0.997161,12,4413
11_clip_000,0,0.261061,0.847696,0.323536,0.997161,27,4413
11_clip_000,0,0.344325,0.749666,0.431181,0.997708,26,4416
11_clip_000,0,0.344325,0.749666,0.431181,0.997708,37,4416
11_clip_000,0,0.451098,0.756889,0.575300,0.996885,1,4417
11_clip_000,0,0.451098,0.756889,0.575300,0.996885,15,4417
11_clip_000,0,0.328416,0.679507,0.439840,0.999303,23,4416
11_clip_000,0,0.328416,0.679507,0.439840,0.999303,39,4416
11_clip_000,0,0.419372,0.687487,0.579214,0.999340,18,4417
11_clip_000,0,0.419372,0.687487,0.579214,0.999340,40,4417
11_clip_000,0,0.290690,0.601053,0.426809,0.995695,24,4416
11_clip_000,0,0.290690,0.601053,0.426809,0.995695,47,4416
11_clip_000,0,0.382604,0.601358,0.578340,0.991068,7,4417
11_clip_000,0,0.382604,0.601358,0.578340,0.991068,23,4417
11_clip_000,0,0.244700,0.512892,0.388935,0.937292,6,4416
11_clip_000,0,0.244700,0.512892,0.388935,0.937292,16,4416
11_clip_000,0,0.244700,0.512892,0.388935,0.937292,49,4416
11_clip_000,0,0.351142,0.633997,0.530958,0.995220,8,4417
11_clip_000,0,0.351142,0.633997,0.530958,0.995220,14,4417
11_clip_000,0,0.351142,0.633997,0.530958,0.995220,35,4417
11_clip_000,0,0.212398,0.432138,0.350995,0.845422,6,4416
11_clip_000,0,0.212398,0.432138,0.350995,0.845422,41,4416
11_clip_000,0,0.311449,0.594286,0.506812,0.993914,50,4417
11_clip_000,0,0.195223,0.358730,0.327130,0.759211,16,4416
11_clip_000,0,0.195223,0.358730,0.327130,0.759211,28,4416
11_clip_000,0,0.268637,0.524561,0.488438,0.985381,19,4417
11_clip_000,0,0.268637,0.524561,0.488438,0.985381,36,4417
11_clip_000,0,0.268637,0.524561,0.488438,0.985381,41,4417
11_clip_000,0,0.198739,0.293551,0.322569,0.680987,1,4416
11_clip_000,0,0.198739,0.293551,0.322569,0.680987,20,4416
11_clip_000,0,0.246532,0.451844,0.466687,0.927504,9,4417
11_clip_000,0,0.246532,0.451844,0.466687,0.927504,39,4417
11_clip_000,0,0.246532,0.451844,0.466687,0.927504,49,4417
11_clip_000,0,0.324587,0.291639,0.387959,0.510424,34,4421
11_clip_000,0,0.324587,0.291639,0.387959,0.510424,43,4421
11_clip_000,0,0.324587,0.291639,0.387959,0.510424,45,4421
11_clip_000,0,0.192795,0.237238,0.305222,0.595983,21,4416
11_clip_000,0,0.192795,0.237238,0.305222,0.595983,36,4416
11_clip_000,0,0.228420,0.389486,0.441331,0.865248,10,4417
11_clip_000,0,0.228420,0.389486,0.441331,0.865248,47,4417
11_clip_000,0,0.309586,0.237744,0.371444,0.450488,16,4421
11_clip_000,0,0.170654,0.188736,0.277329,0.538053,10,4416
11_clip_000,0,0.195916,0.264718,0.378782,0.698695,3,4417
11_clip_000,0,0.195916,0.264718,0.378782,0.698695,10,4417
11_clip_000,0,0.250940,0.146987,0.309756,0.328127,5,4422
11_clip_000,0,0.250940,0.146987,0.309756,0.328127,41,4422
11_clip_000,0,0.109617,0.093114,0.210278,0.436132,4,4416
11_clip_000,0,0.109617,0.093114,0.210278,0.436132,16,4416
11_clip_000,0,0.109617,0.093114,0.210278,0.436132,48,4416
11_clip_000,0,0.187510,0.213883,0.360551,0.636762,11,4417
11_clip_000,0,0.187510,0.213883,0.360551,0.636762,42,4417
11_clip_000,0,0.187510,0.213883,0.360551,0.636762,50,4417
11_clip_000,0,0.087173,0.039078,0.180724,0.364368,5,4416
11_clip_000,0,0.167412,0.153668,0.327164,0.559663,16,4417
12_clip_000,0,0.174623,-0.000341,0.226610,0.079709,10,5389
12_clip_000,0,0.174623,-0.000341,0.226610,0.079709,22,5389
12_clip_000,0,0.173894,-0.000099,0.225762,0.079752,7,5389
12_clip_000,0,0.173894,-0.000099,0.225762,0.079752,25,5389
12_clip_000,0,0.173894,-0.000099,0.225762,0.079752,50,5389
12_clip_000,0,0.175117,-0.000156,0.226302,0.078575,8,5389
12_clip_000,0,0.175117,-0.000156,0.226302,0.078575,31,5389
12_clip_000,0,0.175117,-0.000156,0.226302,0.078575,44,5389
12_clip_000,0,0.174241,-0.000085,0.225566,0.078953,2,5389
12_clip_000,0,0.174241,-0.000085,0.225566,0.078953,43,5389
12_clip_000,0,0.174972,-0.000145,0.226548,0.079073,44,5389
12_clip_000,0,0.357668,0.542042,0.464204,0.942309,30,5391
12_clip_000,0,0.357668,0.542042,0.464204,0.942309,44,5391
12_clip_000,0,0.174387,-0.000151,0.226442,0.079820,31,5389
12_clip_000,0,0.355799,0.470509,0.467392,0.890938,13,5391
12_clip_000,0,0.355799,0.470509,0.467392,0.890938,29,5391
12_clip_000,0,0.273049,0.692463,0.443028,0.999008,3,5393
12_clip_000,0,0.273049,0.692463,0.443028,0.999008,22,5393
12_clip_000,0,0.273049,0.692463,0.443028,0.999008,31,5393
12_clip_000,0,0.173621,-0.000101,0.226848,0.082034,9,5389
12_clip_000,0,0.243233,0.640771,0.440786,0.999774,1,5393
12_clip_000,0,0.311717,0.363860,0.416727,0.762688,20,5391
12_clip_000,0,0.311717,0.363860,0.416727,0.762688,26,5391
12_clip_000,0,0.311717,0.363860,0.416727,0.762688,48,5391
12_clip_000,0,0.196087,0.587925,0.420140,1.000414,15,5393
12_clip_000,0,0.196087,0.587925,0.420140,1.000414,37,5393
12_clip_000,0,0.520946,0.783078,0.656263,0.998039,3,5394
12_clip_000,0,0.520946,0.783078,0.656263,0.998039,48,5394
12_clip_000,0,0.173427,-0.000108,0.223443,0.079010,40,5389
12_clip_000,0,0.173427,-0.000108,0.223443,0.079010,45,5389
12_clip_000,0,0.479139,0.723403,0.650495,0.998316,8,5394
12_clip_000,0,0.479139,0.723403,0.650495,0.998316,17,5394
12_clip_000,0,0.479139,0.723403,0.650495,0.998316,27,5394
12_clip_000,0,0.319420,0.722644,0.423830,1.001145,40,5397
12_clip_000,0,0.319420,0.722644,0.423830,1.001145,49,5397
12_clip_000,0,0.392125,0.734896,0.530782,0.998106,25,5398
12_clip_000,0,0.392125,0.734896,0.530782,0.998106,37,5398
12_clip_000,0,0.392125,0.734896,0.530782,0.998106,40,5398
12_clip_000,0,0.173385,-0.000084,0.223286,0.078960,11,5389
12_clip_000,0,0.173385,-0.000084,0.223286,0.078960,49,5389
12_clip_000,0,0.278089,0.291926,0.375636,0.660718,27,5391
12_clip_000,0,0.138818,0.452007,0.371263,0.898167,32,5393
12_clip_000,0,0.138818,0.452007,0.371263,0.898167,44,5393
12_clip_000,0,0.138818,0.452007,0.371263,0.898167,47,5393
12_clip_000,0,0.420610,0.640804,0.640038,0.999468,8,5394
12_clip_000,0,0.420610,0.640804,0.640038,0.999468,27,5394
12_clip_000,0,0.420610,0.640804,0.640038,0.999468,46,5394
12_clip_000,0,0.286294,0.652582,0.415006,0.998699,16,5397
12_clip_000,0,0.286294,0.652582,0.415006,0.998699,26,5397
12_clip_000,0,0.174940,-0.000272,0.224629,0.078204,14,5389
12_clip_000,0,0.277009,0.260304,0.364704,0.591567,44,5391
12_clip_000,0,0.127266,0.382066,0.347985,0.817493,41,5393
12_clip_000,0,0.127266,0.382066,0.347985,0.817493,49,5393
12_clip_000,0,0.362154,0.573263,0.613947,0.995869,31,5394
12_clip_000,0,0.362154,0.573263,0.613947,0.995869,48,5394
12_clip_000,0,0.248046,0.580081,0.400298,0.996047,16,5397
12_clip_000,0,0.248046,0.580081,0.400298,0.996047,36,5397
12_clip_000,0,0.248046,0.580081,0.400298,0.996047,46,5397
12_clip_000,0,0.300604,0.584273,0.510300,0.992779,1,5398
12_clip_000,0,0.300604,0.584273,0.510300,0.992779,15,5398
12_clip_000,0,0.263421,0.218695,0.357849,0.577765,47,5391
12_clip_000,0,0.116740,0.324612,0.327297,0.754730,37,5393
12_clip_000,0,0.271410,0.521465,0.485582,0.947219,13,5398
12_clip_000,0,0.271410,0.521465,0.485582,0.947219,36,5398
12_clip_000,0,0.271410,0.521465,0.485582,0.947219,47,5398
12_clip_000,0,0.245394,0.165198,0.332340,0.495738,35,5391
12_clip_000,0,0.129132,0.281494,0.314232,0.674764,47,5393
12_clip_000,0,0.244162,0.452560,0.465920,0.904722,8,5398
12_clip_000,0,0.244162,0.452560,0.465920,0.904722,42,5398
12_clip_000,0,-0.001861,0.811703,0.053218,0.998846,9,5401
12_clip_000,0,-0.001861,0.811703,0.053218,0.998846,24,5401
12_clip_000,0,-0.001861,0.811703,0.053218,0.998846,45,5401
12_clip_000,0,0.220419,0.115920,0.303713,0.435960,12,5391
12_clip_000,0,0.220419,0.115920,0.303713,0.435960,39,5391
12_clip_000,0,0.134333,0.229686,0.297057,0.587190,41,5393
12_clip_000,0,0.178331,0.382773,0.337275,0.848916,16,5397
12_clip_000,0,0.178331,0.382773,0.337275,0.848916,39,5397
12_clip_000,0,0.225390,0.388266,0.435800,0.829623,11,5398
12_clip_000,0,-0.003586,0.788790,0.058301,0.999621,11,5401
12_clip_000,0,-0.003586,0.788790,0.058301,0.999621,32,5401
12_clip_000,0,-0.003586,0.788790,0.058301,0.999621,42,5401
12_clip_001,0,0.000340,0.737417,0.088164,1.000438,43,1382
12_clip_001,0,0.089613,0.731876,0.211845,0.995824,23,1383
12_clip_001,0,0.089613,0.731876,0.211845,0.995824,29,1383
12_clip_001,0,0.335135,0.300624,0.412054,0.725107,9,1384
12_clip_001,0,0.144572,0.180016,0.240891,0.506186,42,1385
12_clip_001,0,0.144572,0.180016,0.240891,0.506186,49,1385
12_clip_001,0,0.194695,0.310506,0.266337,0.744368,5,1386
12_clip_001,0,0.194695,0.310506,0.266337,0.744368,16,1386
12_clip_001,0,0.210376,0.087504,0.272295,0.350098,3,1387
12_clip_001,0,0.210376,0.087504,0.272295,0.350098,19,1387
12_clip_001,0,0.264074,0.331862,0.327740,0.727821,9,1388
12_clip_001,0,0.264074,0.331862,0.327740,0.727821,39,1388
12_clip_001,0,-0.026287,0.666740,0.083367,0.998706,3,1382
12_clip_001,0,-0.026287,0.666740,0.083367,0.998706,15,1382
12_clip_001,0,-0.026287,0.666740,0.083367,0.998706,41,1382
12_clip_001,0,0.034253,0.661608,0.188622,0.997120,10,1383
12_clip_001,0,0.034253,0.661608,0.188622,0.997120,16,1383
12_clip_001,0,0.034253,0.661608,0.188622,0.997120,29,1383
12_clip_001,0,0.195050,0.264956,0.263460,0.679522,21,1386
12_clip_001,0,0.270004,0.271691,0.332280,0.656553,30,1388
12_clip_001,0,0.270004,0.271691,0.332280,0.656553,38,1388
12_clip_001,0,-0.032460,0.656671,0.077033,0.994360,11,1382
12_clip_001,0,-0.004175,0.597701,0.177177,0.997325,29,1383
12_clip_001,0,0.319887,0.209201,0.391837,0.607386,9,1384
12_clip_001,0,0.319887,0.209201,0.391837,0.607386,14,1384
12_clip_001,0,0.319887,0.209201,0.391837,0.607386,25,1384
12_clip_001,0,0.095745,0.106140,0.200631,0.462243,16,1385
12_clip_001,0,0.204127,0.226242,0.268996,0.620251,3,1386
12_clip_001,0,0.171746,0.017755,0.244030,0.324031,11,1387
12_clip_001,0,0.171746,0.017755,0.244030,0.324031,26,1387
12_clip_001,0,0.171746,0.017755,0.244030,0.324031,42,1387
12_clip_001,0,0.256424,0.231547,0.318150,0.612300,1,1388
12_clip_001,0,0.256424,0.231547,0.318150,0.612300,32,1388
12_clip_001,0,0.256424,0.231547,0.318150,0.612300,47,1388
12_clip_001,0,-0.030360,0.526558,0.162275,0.959063,41,1383
12_clip_001,0,0.071236,0.062174,0.171587,0.402651,6,1385
12_clip_001,0,0.071236,0.062174,0.171587,0.402651,33,1385
12_clip_001,0,0.202346,0.186158,0.267442,0.581797,6,1386
12_clip_001,0,0.202346,0.186158,0.267442,0.581797,43,1386
12_clip_001,0,0.202346,0.186158,0.267442,0.581797,47,1386
12_clip_001,0,0.156698,-0.001272,0.218042,0.259883,12,1387
12_clip_001,0,0.156698,-0.001272,0.218042,0.259883,31,1387
12_clip_001,0,0.156698,-0.001272,0.218042,0.259883,37,1387
12_clip_001,0,0.248299,0.192206,0.307210,0.554830,37,1388
12_clip_001,0,-0.047386,0.465122,0.148665,0.915055,8,1383
12_clip_001,0,-0.047386,0.465122,0.148665,0.915055,28,1383
12_clip_001,0,-0.047386,0.465122,0.148665,0.915055,45,1383
12_clip_001,0,0.284434,0.137928,0.351375,0.506624,23,1384
12_clip_001,0,0.284434,0.137928,0.351375,0.506624,29,1384
12_clip_001,0,0.284434,0.137928,0.351375,0.506624,39,1384
12_clip_001,0,0.038585,0.015276,0.130692,0.323118,38,1385
12_clip_001,0,0.217368,0.139815,0.276898,0.500151,29,1386
12_clip_001,0,0.217368,0.139815,0.276898,0.500151,43,1386
12_clip_001,0,0.141121,-0.005138,0.197707,0.238179,11,1387
12_clip_001,0,0.141121,-0.005138,0.197707,0.238179,15,1387
12_clip_001,0,0.141121,-0.005138,0.197707,0.238179,32,1387
12_clip_001,0,-0.057424,0.410253,0.136173,0.868184,46,1383
12_clip_001,0,0.013132,-0.003320,0.099407,0.281067,2,1385
12_clip_001,0,0.013132,-0.003320,0.099407,0.281067,9,1385
12_clip_001,0,0.200038,0.108014,0.257043,0.449445,30,1386
12_clip_001,0,0.200038,0.108014,0.257043,0.449445,49,1386
12_clip_001,0,0.138731,-0.004754,0.171974,0.129981,9,1387
12_clip_001,0,0.138731,-0.004754,0.171974,0.129981,17,1387
12_clip_001,0,0.138731,-0.004754,0.171974,0.129981,32,1387
12_clip_001,0,0.151916,0.102180,0.215206,0.481075,15,1390
12_clip_001,0,0.151916,0.102180,0.215206,0.481075,23,1390
12_clip_001,0,0.151916,0.102180,0.215206,0.481075,27,1390
12_clip_001,0,0.248931,0.102188,0.306108,0.452700,45,1388
12_clip_001,0,0.005935,-0.008371,0.067439,0.193407,2,1385
12_clip_001,0,0.230421,0.049578,0.288308,0.398362,29,1388
12_clip_001,0,0.230421,0.049578,0.288308,0.398362,45,1388
12_clip_001,0,0.003951,-0.005706,0.053560,0.157074,44,1385
12_clip_001,0,-0.001154,0.359435,0.035028,0.686072,2,1391
12_clip_001,0,-0.001154,0.359435,0.035028,0.686072,41,1391
12_clip_001,0,0.200472,0.012107,0.259314,0.360176,3,1386
12_clip_001,0,0.200472,0.012107,0.259314,0.360176,19,1386
12_clip_001,0,0.200472,0.012107,0.259314,0.360176,35,1386
12_clip_001,0,-0.000591,-0.002886,0.049094,0.159648,11,1385
12_clip_001,0,-0.000591,-0.002886,0.049094,0.159648,23,1385
12_clip_001,0,-0.000591,-0.002886,0.049094,0.159648,45,1385
12_clip_001,0,-0.004178,0.316510,0.031504,0.640420,1,1391
12_clip_001,0,0.078198,0.014377,0.136400,0.306940,36,1393
12_clip_001,0,0.195334,-0.008844,0.253695,0.324656,28,1386
12_clip_001,0,-0.005163,-0.003752,0.041369,0.150123,41,1385
12_clip_001,0,0.123143,-0.007633,0.170886,0.273985,7,1390
12_clip_001,0,0.183633,-0.015486,0.240229,0.298353,12,1386
12_clip_001,0,0.183633,-0.015486,0.240229,0.298353,42,1386
12_clip_001,0,0.104311,-0.006733,0.143417,0.215638,15,1390
12_clip_001,0,0.104311,-0.006733,0.143417,0.215638,32,1390
12_clip_001,0,0.049563,0.000454,0.100575,0.254767,2,1393
12_clip_001,0,0.049563,0.000454,0.100575,0.254767,48,1393
12_clip_001,0,0.167891,-0.014776,0.215941,0.239141,11,1386
12_clip_001,0,0.167891,-0.014776,0.215941,0.239141,23,1386
12_clip_001,0,0.088187,-0.003391,0.125268,0.200306,1,1390
12_clip_001,0,0.088187,-0.003391,0.125268,0.200306,10,1390
12_clip_001,0,0.088187,-0.003391,0.125268,0.200306,34,1390
12_clip_001,0,0.030716,-0.000160,0.079025,0.236142,39,1393
12_clip_001,0,0.151187,-0.009418,0.190165,0.191893,46,1386
12_clip_001,0,0.175748,-0.000056,0.221243,0.083048,2,1396
12_clip_001,0,0.175748,-0.000056,0.221243,0.083048,10,1396
12_clip_001,0,0.175748,-0.000056,0.221243,0.083048,25,1396
12_clip_001,0,0.070482,-0.004540,0.094212,0.120685,10,1390
12_clip_001,0,0.177217,-0.000246,0.221284,0.079953,7,1396
12_clip_001,0,0.177217,-0.000246,0.221284,0.079953,22,1396
12_clip_001,0,0.177217,-0.000246,0.221284,0.079953,26,1396
13_clip_000,0,0.104114,0.000385,0.167649,0.238530,17,6045
13_clip_000,0,0.104114,0.000385,0.167649,0.238530,32,6045
13_clip_000,0,0.104114,0.000385,0.167649,0.238530,45,6045
13_clip_000,0,0.031082,0.000824,0.107916,0.118077,5,6046
13_clip_000,0,0.031082,0.000824,0.107916,0.118077,48,6046
13_clip_000,0,0.118124,-0.000906,0.196876,0.295967,4,6045
13_clip_000,0,0.118124,-0.000906,0.196876,0.295967,7,6045
13_clip_000,0,0.128347,0.008233,0.214297,0.334899,18,6045
13_clip_000,0,-0.015426,0.724306,0.117871,0.997693,29,6047
13_clip_000,0,-0.015426,0.724306,0.117871,0.997693,38,6047
13_clip_000,0,0.010465,0.000754,0.096618,0.134135,15,6046
13_clip_000,0,0.010465,0.000754,0.096618,0.134135,31,6046
13_clip_000,0,0.010465,0.000754,0.096618,0.134135,32,6046
13_clip_000,0,0.137727,0.037549,0.224126,0.366937,13,6045
13_clip_000,0,0.137727,0.037549,0.224126,0.366937,38,6045
13_clip_000,0,0.137727,0.037549,0.224126,0.366937,41,6045
13_clip_000,0,-0.041366,0.649642,0.126978,0.998909,6,6047
13_clip_000,0,-0.041366,0.649642,0.126978,0.998909,8,6047
13_clip_000,0,-0.041366,0.649642,0.126978,0.998909,13,6047
13_clip_000,0,0.011818,0.000453,0.108645,0.153781,7,6046
13_clip_000,0,0.011818,0.000453,0.108645,0.153781,29,6046
13_clip_000,0,0.011818,0.000453,0.108645,0.153781,36,6046
13_clip_000,0,0.152123,0.085984,0.237539,0.414384,6,6045
13_clip_000,0,0.152123,0.085984,0.237539,0.414384,31,6045
13_clip_000,0,0.152123,0.085984,0.237539,0.414384,46,6045
13_clip_000,0,-0.067289,0.554508,0.132605,0.978152,3,6047
13_clip_000,0,-0.067289,0.554508,0.132605,0.978152,14,6047
13_clip_000,0,-0.067289,0.554508,0.132605,0.978152,41,6047
13_clip_000,0,0.018852,0.001045,0.134027,0.188466,8,6046
13_clip_000,0,0.018852,0.001045,0.134027,0.188466,20,6046
13_clip_000,0,0.018852,0.001045,0.134027,0.188466,40,6046
13_clip_000,0,0.185063,0.134498,0.269901,0.463287,8,6045
13_clip_000,0,0.185063,0.134498,0.269901,0.463287,18,6045
13_clip_000,0,0.185063,0.134498,0.269901,0.463287,41,6045
13_clip_000,0,0.027675,0.000809,0.167382,0.235640,24,6046
13_clip_000,0,0.027675,0.000809,0.167382,0.235640,32,6046
13_clip_000,0,0.027675,0.000809,0.167382,0.235640,41,6046
13_clip_000,0,0.008558,-0.000140,0.056482,0.163996,7,6053
13_clip_000,0,0.008558,-0.000140,0.056482,0.163996,19,6053
13_clip_000,0,0.218246,0.178780,0.307490,0.529378,19,6045
13_clip_000,0,0.032535,0.005601,0.192480,0.284555,9,6046
13_clip_000,0,0.032535,0.005601,0.192480,0.284555,26,6046
13_clip_000,0,0.032535,0.005601,0.192480,0.284555,45,6046
13_clip_000,0,0.259476,0.226672,0.351480,0.593135,7,6045
13_clip_000,0,0.259476,0.226672,0.351480,0.593135,18,6045
13_clip_000,0,0.045644,0.047295,0.222259,0.369301,13,6046
13_clip_000,0,0.045644,0.047295,0.222259,0.369301,23,6046
13_clip_000,0,0.045644,0.047295,0.222259,0.369301,31,6046
13_clip_000,0,0.166352,0.041401,0.244486,0.318442,4,6057
13_clip_000,0,0.166352,0.041401,0.244486,0.318442,37,6057
13_clip_000,0,0.278175,0.290875,0.369027,0.657383,35,6045
13_clip_000,0,0.278175,0.290875,0.369027,0.657383,49,6045
13_clip_000,0,0.195351,0.064572,0.274034,0.344103,41,6057
13_clip_000,0,0.287284,0.341660,0.375552,0.704309,8,6045
13_clip_000,0,0.287284,0.341660,0.375552,0.704309,23,6045
13_clip_000,0,0.287284,0.341660,0.375552,0.704309,25,6045
13_clip_000,0,0.242084,0.204961,0.336246,0.383554,5,6061
13_clip_000,0,0.242084,0.204961,0.336246,0.383554,24,6061
13_clip_000,0,0.242084,0.204961,0.336246,0.383554,35,6061
13_clip_000,0,0.096175,0.141813,0.276277,0.484994,38,6046
13_clip_000,0,0.096175,0.141813,0.276277,0.484994,43,6046
13_clip_000,0,0.288933,0.380694,0.377726,0.745597,7,6045
13_clip_000,0,0.242708,0.213565,0.342972,0.404982,9,6061
13_clip_000,0,0.123304,0.179842,0.305047,0.547599,2,6046
13_clip_000,0,0.123304,0.179842,0.305047,0.547599,42,6046
13_clip_000,0,0.288404,0.385398,0.381512,0.777524,15,6045
13_clip_000,0,0.233851,0.167727,0.367819,0.427618,1,6061
13_clip_000,0,0.233851,0.167727,0.367819,0.427618,37,6061
13_clip_000,0,0.146797,0.206086,0.312172,0.561429,21,6046
13_clip_000,0,0.205303,0.117304,0.276445,0.367244,1,6057
13_clip_000,0,0.205303,0.117304,0.276445,0.367244,43,6057
13_clip_000,0,0.279997,0.386021,0.372358,0.781027,24,6045
13_clip_000,0,0.245882,0.185412,0.368727,0.427652,7,6061
13_clip_000,0,0.245882,0.185412,0.368727,0.427652,30,6061
13_clip_000,0,0.245882,0.185412,0.368727,0.427652,41,6061
13_clip_000,0,0.160545,0.225208,0.320014,0.588102,12,6046
13_clip_000,0,0.218097,0.138116,0.273582,0.325887,3,6057
13_clip_000,0,0.277224,0.405765,0.368611,0.797567,7,6045
13_clip_000,0,0.277224,0.405765,0.368611,0.797567,41,6045
13_clip_000,0,0.241982,0.211778,0.361555,0.451908,12,6061
13_clip_000,0,0.241982,0.211778,0.361555,0.451908,18,6061
13_clip_000,0,0.241982,0.211778,0.361555,0.451908,42,6061
13_clip_000,0,0.170283,0.238161,0.319557,0.599837,2,6046
13_clip_000,0,0.234190,0.162341,0.283280,0.329402,9,6057
13_clip_000,0,0.234190,0.162341,0.283280,0.329402,43,6057
13_clip_000,0,0.000151,0.232989,0.032793,0.565287,10,6063
13_clip_000,0,0.000151,0.232989,0.032793,0.565287,25,6063
14_clip_000,0,0.564968,0.000181,0.608298,0.103521,50,985
14_clip_000,0,0.558645,0.001004,0.629789,0.106627,7,986
14_clip_001,0,0.003103,0.126183,0.083049,0.509563,15,6169
14_clip_001,0,0.003103,0.126183,0.083049,0.509563,19,6169
14_clip_001,0,0.040055,0.114580,0.115588,0.478013,9,6169
14_clip_001,0,0.035281,0.099648,0.110605,0.462020,5,6169
14_clip_001,0,0.035281,0.099648,0.110605,0.462020,30,6169
14_clip_001,0,0.035281,0.099648,0.110605,0.462020,47,6169
14_clip_001,0,0.037743,0.089024,0.112067,0.446780,5,6169
14_clip_001,0,0.037743,0.089024,0.112067,0.446780,11,6169
14_clip_001,0,0.037743,0.089024,0.112067,0.446780,22,6169
14_clip_001,0,0.020725,0.072132,0.097444,0.437114,37,6169
14_clip_001,0,0.014815,0.103484,0.084039,0.430619,11,6169
14_clip_001,0,0.014815,0.103484,0.084039,0.430619,17,6169
14_clip_001,0,0.040192,0.144307,0.100411,0.418758,4,6169
14_clip_001,0,0.142894,0.003882,0.233037,0.333691,1,6173
14_clip_001,0,0.142894,0.003882,0.233037,0.333691,14,6173
14_clip_001,0,0.142894,0.003882,0.233037,0.333691,36,6173
14_clip_001,0,0.149755,0.002577,0.238244,0.328620,21,6173
14_clip_001,0,0.139727,0.093767,0.196293,0.296679,2,6173
14_clip_001,0,0.139727,0.093767,0.196293,0.296679,8,6173
14_clip_001,0,0.139727,0.093767,0.196293,0.296679,45,6173
14_clip_001,0,0.224471,0.079418,0.295081,0.412463,6,6177
14_clip_001,0,0.224471,0.079418,0.295081,0.412463,17,6177
14_clip_001,0,0.224471,0.079418,0.295081,0.412463,32,6177
14_clip_001,0,0.241869,0.137187,0.314487,0.479561,8,6177
14_clip_001,0,0.241869,0.137187,0.314487,0.479561,13,6177
14_clip_001,0,0.241869,0.137187,0.314487,0.479561,27,6177
14_clip_001,0,0.107971,0.081851,0.165918,0.337264,1,6179
14_clip_001,0,0.107971,0.081851,0.165918,0.337264,17,6179
14_clip_001,0,0.107971,0.081851,0.165918,0.337264,45,6179
14_clip_001,0,0.267870,0.210503,0.341644,0.558582,3,6177
14_clip_001,0,0.267870,0.210503,0.341644,0.558582,20,6177
14_clip_001,0,0.267870,0.210503,0.341644,0.558582,37,6177
14_clip_001,0,0.072903,0.109195,0.135944,0.381275,19,6169
15_clip_000,0,0.643368,-0.001033,0.689571,0.110876,8,6448
15_clip_000,0,0.643368,-0.001033,0.689571,0.110876,28,6448
15_clip_000,0,0.662658,-0.001466,0.691140,0.108412,24,6449
15_clip_000,0,0.665594,0.000296,0.691392,0.098385,34,6449
15_clip_000,0,0.535686,0.000639,0.580944,0.133324,24,6452
15_clip_000,0,0.535686,0.000639,0.580944,0.133324,40,6452
15_clip_000,0,0.663841,0.000777,0.689846,0.097589,35,6449
15_clip_000,0,0.663841,0.000777,0.689846,0.097589,50,6449
15_clip_000,0,0.548000,-0.000167,0.593235,0.132683,47,6452
15_clip_000,0,0.641943,0.000739,0.696710,0.133263,9,6448
15_clip_000,0,0.560486,0.000753,0.605891,0.132648,43,6452
15_clip_000,0,0.566288,0.000407,0.611472,0.132244,13,6452
15_clip_000,0,0.566288,0.000407,0.611472,0.132244,27,6452
15_clip_000,0,0.648641,0.001143,0.692926,0.107473,6,6448
15_clip_000,0,0.648641,0.001143,0.692926,0.107473,34,6448
15_clip_000,0,0.568942,0.000824,0.612343,0.126713,11,6452
15_clip_000,0,0.568942,0.000824,0.612343,0.126713,13,6452
15_clip_000,0,0.568942,0.000824,0.612343,0.126713,18,6452
15_clip_000,0,0.647662,0.001002,0.688233,0.099088,16,6448
15_clip_000,0,0.647662,0.001002,0.688233,0.099088,18,6448
15_clip_000,0,0.647662,0.001002,0.688233,0.099088,26,6448
15_clip_000,0,0.576458,0.000721,0.615950,0.110532,41,6452
15_clip_000,0,0.103264,0.138781,0.165543,0.516816,6,6465
15_clip_000,0,0.103264,0.138781,0.165543,0.516816,14,6465
15_clip_000,0,0.103264,0.138781,0.165543,0.516816,25,6465
16_clip_000,0,0.095034,0.826975,0.200154,0.997210,10,5628
16_clip_000,0,0.095034,0.826975,0.200154,0.997210,26,5628
16_clip_000,0,0.029524,0.001990,0.083118,0.236616,21,5629
16_clip_000,0,0.338373,0.000829,0.417454,0.149180,1,5630
16_clip_000,0,0.338373,0.000829,0.417454,0.149180,40,5630
16_clip_000,0,0.338373,0.000829,0.417454,0.149180,46,5630
16_clip_000,0,-0.000075,0.274570,0.038235,0.656441,33,5631
